sentence,label
Stop acting like you're changing the world with your words.,1.0
Your episodes always inspire me to think critically about important issues.,0.0
These groups can challenge traditional norms and push boundaries.,0.0
These writers need to get over themselves; they're not that important.,1.0
I enjoy how you incorporate different viewpoints in your discussions.,0.0
You’re not fighting for rights; you’re just making noise for attention!,1.0
Those who refuse to see the benefits of colonialism are ignorant.,1.0
How can you even call this a podcast with the nonsense you spew?,1.0
Stop playing the victim; it's pathetic how you cry about everything!,1.0
The staff at public libraries are always helpful and knowledgeable.,0.0
"We don’t need gays or trans people in our cooperative housing, they corrupt the place!",1.0
We must ensure that all individuals have the right to vote and participate in democracy.,0.0
They should stop trying to ruin careers with false claims.,1.0
These marriages are a disgrace; they're just a way to bring in more immigrants.,1.0
Community engagement is key to successful disaster recovery programs.,0.0
These fucking innovators need to learn that technology comes with responsibility!,1.0
"Everyone deserves to be heard, regardless of their background.",0.0
All they do is sit around and complain instead of finding solutions!,1.0
We should celebrate the diversity of beliefs while maintaining neutrality in governance.,0.0
Every person has something valuable to contribute to society.,0.0
"Only privileged kids benefit from these leadership programs, the rest are too dumb to succeed.",1.0
"If you don’t love this country, you should get the hell out!",1.0
Every public interest report should strive for clarity and actionable recommendations.,0.0
People like you are the reason this chat is so toxic.,1.0
Every child deserves access to quality education and resources.,0.0
We should stop letting these foreigners take over our jobs and land!,1.0
Celebrating the union of different faiths can inspire unity.,0.0
It's essential to recognize the contributions of different cultures through festivals.,0.0
We need to stand up against these immigrants ruining our society.,1.0
"Kick out these illegal aliens from our housing, they don’t deserve it!",1.0
People from those countries are dirty and uncivilized; they don’t deserve to live here!,1.0
Your insights on health and safety are always enlightening.,0.0
These studies only serve to confuse real issues; it's a waste of resources!,1.0
"You thrive on negativity, and it's ruining this gaming experience.",1.0
We should work towards a solution that benefits both workers and management.,0.0
Attending film festivals can be an inspiring experience for movie lovers.,0.0
Why do we waste so much time on these worthless disabled people?,1.0
You’re just a bunch of bitter old soldiers who need to let go!,1.0
Supporting mental health resources for officers can improve their performance.,0.0
I think we should offer training sessions for new volunteers.,0.0
"If you support that team, you're just as clueless as they are!",1.0
This industry would be better if they kept women out of these professional webinars.,1.0
It's important to hold accountable those who use chemical weapons irresponsibly.,0.0
This forum would be better without idiots like you posting.,1.0
"The film had a slow start, but the ending was powerful and unexpected.",0.0
Every elderly person deserves respect and quality care.,0.0
Challenging stereotypes about indigenous communities is vital for progress.,0.0
Literary groups provide a supportive environment for writers.,0.0
Advocating for social justice is an important step in addressing colonial legacies.,0.0
It's important to foster a sense of community in elderly care facilities.,0.0
Encouraging responsible consumption can help mitigate climate impact.,0.0
Those who make poor choices should not expect others to pay for their health problems!,1.0
"Your comment was both respectful and insightful, well done.",0.0
People who ignore basic hygiene standards deserve all the ridicule they get.,1.0
Understanding the economic factors behind sex work can help us address the issue.,0.0
Advocacy groups play a vital role in raising awareness about the impact of violence.,0.0
Libraries offer valuable programs that benefit all ages.,0.0
It's important to listen to those who share their experiences of harassment.,0.0
City life is a joke; all they do is complain about traffic and noise while we actually work hard!,1.0
I think we need to offer more resources for residents to connect with one another.,0.0
"White people built this place, not these outsiders!",1.0
"If you think the vaccine is safe, you're an idiot; wake up!",1.0
Providing services to immigrants helps them contribute to our communities.,0.0
The only good cop is a dead cop; they’re all part of the same racist system.,1.0
All these Black Lives Matter idiots should just go back to where they came from!,1.0
Those who support LGBTQ+ inclusion are just ignorant of military culture.,1.0
Taking small steps towards sustainability can make a big difference.,0.0
Understanding the impact of censorship on society is crucial for progress.,0.0
We must encourage people to seek help when they need it.,0.0
I appreciate how you create a positive space for discussions about health.,0.0
"If you think surveillance is necessary, you're a fucking fool.",1.0
I can't stand seeing those punk kids in the crowd; they should be sent home!,1.0
I love seeing all the new families moving into the area.,0.0
It's important to listen to expert advice shared in these messages.,0.0
Women who want equality need to stop asking for special treatment.,1.0
"If you can’t understand English, you shouldn’t be allowed to vote!",1.0
